Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M3w,Chiyonokuni,Kokonoe,Mie,10.07.1990,182 cm 144 kg,0-4-11
M4e,Kiribayama,Michinoku,Mongolia,24.04.1996,187 cm 138 kg,6-9
M4w,Myogiryu,Sakaigawa,Hyogo,22.10.1986,187 cm 155 kg,6-9
M5e,Hoshoryu,Tatsunami,Mongolia,22.05.1999,186 cm 131 kg,7-8
M5w,Onosho,Onomatsu,Aomori,04.07.1996,177 cm 157 kg,7-8
M6e,Hidenoumi,Kise,Tokyo,11.06.1989,185 cm 156 kg,5-10
M6w,Ichinojo,Minato,Mongolia,07.04.1993,192 cm 198 kg,9-6
M7e,Tochinoshin,Kasugano,Georgia,13.10.1987,192 cm 176 kg,5-10
M7w,Takarafuji,Isegahama,Aomori,18.02.1987,185 cm 166 kg,7-8
M8e,Tsurugisho,Oitekaze,Tokyo,27.07.1991,182 cm 191 kg,4-11
M8w,Endo,Oitekaze,Ishikawa,19.10.1990,184 cm 148 kg,11-4 G
M9e,Shimanoumi,Kise,Mie,11.07.1989,179 cm 160 kg,7-8
M9w,Kagayaki,Takadagawa,Ishikawa,01.06.1994,193 cm 160 kg,6-9
M10e,Tamawashi,Kataonami,Mongolia,16.11.1984,189 cm 168 kg,7-8
M10w,Terutsuyoshi,Isegahama,Hyogo,17.01.1995,169 cm 114 kg,7-8
M11e,Kotonowaka,Sadogatake,Chiba,19.11.1997,188 cm 166 kg,7-8
M11w,Chiyoshoma,Kokonoe,Mongolia,20.07.1991,184 cm 137 kg,8-7
M12e,Kotoeko,Sadogatake,Miyazaki,20.11.1991,177 cm 131 kg,9-6
M12w,Okinoumi,Hakkaku,Shimane,29.07.1985,191 cm 160 kg,9-6
M13e,Akiseyama,Kise,Aichi,18.07.1985,182 cm 183 kg,1-7-7
M13w,Daiamami,Oitekaze,Kagoshima,15.12.1992,183 cm 182 kg,7-8
M14e,Ryuden,Takadagawa,Yamanashi,10.11.1990,190 cm 148 kg,0-0-15
M14w,Chiyotairyu,Kokonoe,Tokyo,14.11.1988,181 cm 171 kg,10-5
M15e,Kaisei,Tomozuna,Brazil,18.12.1986,195 cm 192 kg,9-6
M15w,Midorifuji,Isegahama,Shizuoka,30.08.1996,171 cm 114 kg,0-0-15
M16e,Ishiura,Miyagino,Tottori,10.01.1990,174 cm 110 kg,7-8
M16w,Chiyomaru,Kokonoe,Kagoshima,17.04.1991,178 cm 189 kg,8-7
M17e,Akua,Tatsunami,Ibaraki,06.11.1990,184 cm 168 kg,5-10
Y1e,Terunofuji,Isegahama,Mongolia,29.11.1991,191 cm 173 kg,12-3 Y
O1e,Mitakeumi,Dewanoumi,Nagano,25.12.1992,179 cm 172 kg,6-9
O1w,Shodai,Tokitsukaze,Kumamoto,05.11.1991,184 cm 170 kg,5-10
O2w,Takakeisho,Tokiwayama,Hyogo,05.08.1996,175 cm 183 kg,8-7
S1e,Wakatakakage,Arashio,Fukushima,06.12.1994,180 cm 129 kg,9-6
S1w,Abi,Shikoroyama,Saitama,04.05.1994,188 cm 149 kg,7-8
K1e,Hoshoryu,Tatsunami,Mongolia,22.05.1999,186 cm 131 kg,8-7
K1w,Daieisho,Oitekaze,Saitama,10.11.1993,182 cm 161 kg,11-4 JS
M1e,Takayasu,Tagonoura,Ibaraki,28.02.1990,187 cm 175 kg,6-9
M1w,Ichinojo,Minato,Mongolia,07.04.1993,192 cm 198 kg,0-0-15
M2e,Kiribayama,Michinoku,Mongolia,24.04.1996,187 cm 138 kg,10-5
M2w,Kotonowaka,Sadogatake,Chiba,19.11.1997,188 cm 166 kg,9-6
M3e,Hokutofuji,Hakkaku,Saitama,15.07.1992,185 cm 162 kg,5-10
M3w,Tamawashi,Kataonami,Mongolia,16.11.1984,189 cm 168 kg,9-6
M4e,Endo,Oitekaze,Ishikawa,19.10.1990,184 cm 148 kg,7-8
M4w,Takanosho,Tokiwayama,Chiba,14.11.1994,184 cm 163 kg,11-4 JS
M5e,Onosho,Onomatsu,Aomori,04.07.1996,177 cm 157 kg,2-4-9
M5w,Tobizaru,Oitekaze,Tokyo,24.04.1992,175 cm 131 kg,7-8
M6e,Ura,Kise,Osaka,22.06.1992,175 cm 136 kg,9-5-1
M6w,Wakamotoharu,Arashio,Fukushima,05.10.1993,187 cm 143 kg,9-6
M7e,Takarafuji,Isegahama,Aomori,18.02.1987,185 cm 166 kg,4-11
M7w,Kotoeko,Sadogatake,Miyazaki,20.11.1991,177 cm 131 kg,6-9
M8e,Shimanoumi,Kise,Mie,11.07.1989,179 cm 160 kg,7-8
M8w,Terutsuyoshi,Isegahama,Hyogo,17.01.1995,169 cm 114 kg,5-10
M9e,Kotoshoho,Sadogatake,Chiba,26.08.1999,191 cm 156 kg,6-9
M9w,Tochinoshin,Kasugano,Georgia,13.10.1987,192 cm 176 kg,8-7
M10e,Okinoumi,Hakkaku,Shimane,29.07.1985,191 cm 160 kg,9-6
M10w,Nishikigi,Isenoumi,Iwate,25.08.1990,184 cm 169 kg,8-7
M11e,Aoiyama,Kasugano,Bulgaria,19.06.1986,191 cm 188 kg,10-5
M11w,Chiyoshoma,Kokonoe,Mongolia,20.07.1991,184 cm 137 kg,6-9
M12e,Myogiryu,Sakaigawa,Hyogo,22.10.1986,187 cm 155 kg,6-9
M12w,Sadanoumi,Sakaigawa,Kumamoto,11.05.1987,182 cm 139 kg,11-4 JK
M13e,Chiyotairyu,Kokonoe,Tokyo,14.11.1988,181 cm 171 kg,8-7
M13w,Meisei,Tatsunami,Kagoshima,24.07.1995,180 cm 151 kg,8-7
M14e,Oho,Otake,Tokyo,14.02.2000,191 cm 170 kg,6-9
M14w,Yutakayama,Tokitsukaze,Niigata,22.09.1993,185 cm 173 kg,6-9
M15e,Azumaryu,Tamanoi,Mongolia,12.05.1987,191 cm 156 kg,5-10
M15w,Ichiyamamoto,Hanaregoma,Hokkaido,01.10.1993,187 cm 133 kg,8-7
M16e,Ishiura,Miyagino,Tottori,10.01.1990,174 cm 110 kg,0-0-15
M16w,Midorifuji,Isegahama,Shizuoka,30.08.1996,171 cm 114 kg,9-6
M17e,Kotokuzan,Arashio,Kanagawa,11.03.1994,181 cm 157 kg,2-13
M17w,Kagayaki,Takadagawa,Ishikawa,01.06.1994,193 cm 160 kg,6-9
Y1e,Terunofuji,Isegahama,Mongolia,29.11.1991,191 cm 173 kg,11-4 J
O1e,Takakeisho,Tokiwayama,Hyogo,05.08.1996,175 cm 183 kg,11-4 J
O1w,Mitakeumi,Dewanoumi,Nagano,25.12.1992,179 cm 172 kg,2-5-8
O2w,Shodai,Tokitsukaze,Kumamoto,05.11.1991,184 cm 170 kg,10-5
S1e,Wakatakakage,Arashio,Fukushima,06.12.1994,180 cm 129 kg,8-7
S1w,Daieisho,Oitekaze,Saitama,10.11.1993,182 cm 161 kg,6-7-2
K1e,Hoshoryu,Tatsunami,Mongolia,22.05.1999,186 cm 131 kg,9-6
K1w,Abi,Shikoroyama,Saitama,04.05.1994,188 cm 149 kg,8-7
M1e,Kiribayama,Michinoku,Mongolia,24.04.1996,187 cm 138 kg,8-7
M1w,Takanosho,Tokiwayama,Chiba,14.11.1994,184 cm 163 kg,1-6-8
M2e,Kotonowaka,Sadogatake,Chiba,19.11.1997,188 cm 166 kg,7-4-4
M2w,Ichinojo,Minato,Mongolia,07.04.1993,192 cm 198 kg,12-3 YS
M3e,Tamawashi,Kataonami,Mongolia,16.11.1984,189 cm 168 kg,5-8-2
M3w,Ura,Kise,Osaka,22.06.1992,175 cm 136 kg,7-8
M4e,Wakamotoharu,Arashio,Fukushima,05.10.1993,187 cm 143 kg,6-9
M4w,Takayasu,Tagonoura,Ibaraki,28.02.1990,187 cm 175 kg,0-0-15
M5e,Endo,Oitekaze,Ishikawa,19.10.1990,184 cm 148 kg,3-10-2
M5w,Sadanoumi,Sakaigawa,Kumamoto,11.05.1987,182 cm 139 kg,7-8
M6e,Aoiyama,Kasugano,Bulgaria,19.06.1986,191 cm 188 kg,6-9
M6w,Tobizaru,Oitekaze,Tokyo,24.04.1992,175 cm 131 kg,8-5-2
M7e,Okinoumi,Hakkaku,Shimane,29.07.1985,191 cm 160 kg,4-11
M7w,Hokutofuji,Hakkaku,Saitama,15.07.1992,185 cm 162 kg,6-9
M8e,Tochinoshin,Kasugano,Georgia,13.10.1987,192 cm 176 kg,7-8
M8w,Nishikigi,Isenoumi,Iwate,25.08.1990,184 cm 169 kg,8-5-2
M9e,Shimanoumi,Kise,Mie,11.07.1989,179 cm 160 kg,1-14
M9w,Kotoeko,Sadogatake,Miyazaki,20.11.1991,177 cm 131 kg,5-6-4
M10e,Chiyotairyu,Kokonoe,Tokyo,14.11.1988,181 cm 171 kg,6-9
M10w,Meisei,Tatsunami,Kagoshima,24.07.1995,180 cm 151 kg,9-6
M11e,Kotoshoho,Sadogatake,Chiba,26.08.1999,191 cm 156 kg,5-6-4
M11w,Midorifuji,Isegahama,Shizuoka,30.08.1996,171 cm 114 kg,10-5
M12e,Terutsuyoshi,Isegahama,Hyogo,17.01.1995,169 cm 114 kg,6-9
M12w,Takarafuji,Isegahama,Aomori,18.02.1987,185 cm 166 kg,9-6
M13e,Ichiyamamoto,Hanaregoma,Hokkaido,01.10.1993,187 cm 133 kg,6-3-6
M13w,Chiyoshoma,Kokonoe,Mongolia,20.07.1991,184 cm 137 kg,7-8
M14e,Myogiryu,Sakaigawa,Hyogo,22.10.1986,187 cm 155 kg,9-6
M14w,Tsurugisho,Oitekaze,Tokyo,27.07.1991,182 cm 191 kg,5-8-2
M15e,Onosho,Onomatsu,Aomori,04.07.1996,177 cm 157 kg,10-5
M15w,Oho,Otake,Tokyo,14.02.2000,191 cm 170 kg,8-7
M16e,Yutakayama,Tokitsukaze,Niigata,22.09.1993,185 cm 173 kg,8-7
M16w,Daiamami,Oitekaze,Kagoshima,15.12.1992,183 cm 182 kg,2-9-4
M17e,Nishikifuji,Isegahama,Aomori,22.07.1996,183 cm 143 kg,10-5 K
M17w,Chiyomaru,Kokonoe,Kagoshima,17.04.1991,178 cm 189 kg,6-9
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,12-3 J
Y1w,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,0-0-15
Y2eHD,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,13-2 Y
O1e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,10-5
O1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,10-5
O2wHD,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,5-10
S1e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,5-10
S1w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6 K
K1e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
K1w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,6-9
M1e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,9-6
M1w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,1-6-8
M2e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,7-8
M2w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,3-12
M3e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,5-10
M3w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,8-7
M4e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
M4w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,11-4 S
M5e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,8-7
M5w,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,8-7 G
M6e,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,6-9
M6w,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,7-8
M7e,Hoshikabuto,Izutsu,Chiba,20.02.1926,171 cm 107 kg,6-9
M7w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,8-7
M8e,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,9-6
M8w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,8-7
M9e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,9-6
M9w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,8-7
M10e,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,10-5
M10w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,3-12
M11e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,6-9
M11w,Wakasegawa,Araiso,Hyogo,20.02.1920,176 cm 110 kg,8-7
M12e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,10-5
M12w,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,6-9
M13e,Shimanishiki,Takasago,Osaka,26.09.1928,174 cm 135 kg,7-8
M13w,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,9-6
M14e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,10-5
M14w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,10-5
M15e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,9-6
M15w,Maenoyama,Takasago,Ehime,02.07.1931,176 cm 102 kg,6-9
M16e,Koinose,Asahiyama,Ehime,21.01.1930,170 cm 105 kg,5-10
M16w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,6-9
M17e,Hanenishiki,Takashima,Hyogo,17.10.1935,180 cm 135 kg,8-7
M17w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,8-7
M18e,Maegashio,Takasago,Gifu,12.03.1931,175 cm 88 kg,2-13
M18w,Amatsunada,Nishonoseki,Saga,02.08.1932,183 cm 100 kg,7-8
M19e,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,11-4
M19w,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,8-7
M20e,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,5-10
M20w,Tsunenishiki,Dewanoumi,Fukushima,31.05.1931,174 cm 108 kg,7-8
M21e,Fukunosato,Yoshibayama,Fukuoka,03.12.1923,176 cm 85 kg,4-11
M21w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,10-5
M22e,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,8-7
M22w,Fukunoumi,Asahiyama,Fukui,28.04.1930,175 cm 108 kg,6-9
Y1e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,15-0 Y
Y1wYO,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,11-4
Y2eHD,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,0-0-15
O1e,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,12-3 J
S1e,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,10-5
S1w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,9-6
K1e,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,8-7
K1w,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,11-4
K2wHD,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,3-12
M1e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,5-10
M1w,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,9-6
M2e,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,4-11
M2w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,2-13
M3e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,4-11
M3w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,9-6 G
M4e,Aonosato,Tokitsukaze,Aomori,13.11.1935,182 cm 120 kg,5-10
M4w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,9-6 S
M5e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,7-8
M5w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,5-10
M6e,Tamahibiki,Nishonoseki,Oita,03.10.1935,178 cm 98 kg,9-6
M6w,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,7-8
M7e,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,6-9
M7w,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,8-7
M8e,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,9-6
M8w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,6-9
M9e,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,6-9
M9w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,10-5
M10e,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,9-6
M10w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,8-7
M11e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,7-8
M11w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,5-10
M12e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,10-5
M12w,Atagoyama,Takasago,Ehime,11.01.1936,177 cm 117 kg,4-1-10
M13e,Fukudayama,Dewanoumi,Nagasaki,18.07.1931,181 cm 94 kg,5-10
M13w,Kiryugawa,Tokitsukaze,Aomori,02.12.1923,177 cm 73 kg,6-9
M14e,Osegawa,Araiso,Aomori,01.02.1927,179 cm 115 kg,1-9-5
M14w,Fujinishiki,Takasago,Yamanashi,18.03.1937,175 cm 136 kg,12-3 JK
M15e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,7-8
M15w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,3-12
M16e,Takanishiki,Takasago,Kumamoto,12.02.1934,168 cm 152 kg,6-9
M16w,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,8-7
M17e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7
M17w,Tokinishiki,Tokitsukaze,Fukuoka,13.02.1931,193 cm 117 kg,7-8
M18e,Wakasugiyama,Tokitsukaze,Fukuoka,24.01.1933,177 cm 120 kg,10-5
M18w,Myobudani,Yoshibayama,Hokkaido,29.04.1937,189 cm 113 kg,7-8
M19e,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,5-10
M19w,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,10-5
Y1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,13-2 Y
Y1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,9-6
O1e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,7-8
O1w,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,10-5
S1e,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,11-4 GS
S1w,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,7-8
S2eHD,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,7-8
K1e,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,11-4
K1w,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 121 kg,11-4
M1e,Annenyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,10-5
M1w,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,7-8
M2e,Tamahibiki,Nishonoseki,Oita,03.10.1935,178 cm 98 kg,5-10
M2w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,9-6
M3e,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,6-9
M3w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,5-10
M4e,Wakachichibu,Hanakago,Saitama,16.03.1939,175 cm 150 kg,8-7
M4w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,7-8
M5e,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,7-8
M5w,Tamanoumi,Nishonoseki,Oita,02.01.1923,181 cm 120 kg,4-11
M6e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,8-7
M6w,Fujinishiki,Takasago,Yamanashi,18.03.1937,175 cm 136 kg,5-10
M7e,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,7-8
M7w,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,12-3 JK
M8e,Wakanokuni,Hanakago,Gifu,04.04.1936,181 cm 125 kg,4-11
M8w,Fukudayama,Dewanoumi,Nagasaki,18.07.1931,181 cm 94 kg,5-10
M9e,Futatsuryu,Tokitsukaze,Hokkaido,03.03.1930,185 cm 108 kg,5-10
M9w,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,7-8
M10e,Naruyama,Onogawa,Hyogo,27.11.1931,176 cm 110 kg,6-9
M10w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,9-6
M11e,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,8-7
M11w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,8-7
M12e,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,6-9
M12w,Aonosato,Tokitsukaze,Aomori,13.11.1935,182 cm 120 kg,7-8
M13e,Oiteyama,Oitekaze,Aomori,16.06.1938,181 cm 131 kg,3-12
M13w,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,7-8
M14e,Wakasugiyama,Tokitsukaze,Fukuoka,24.01.1933,177 cm 120 kg,8-7
M14w,Kiyonomori,Araiso,Akita,08.04.1935,183 cm 92 kg,8-7
M15e,Oikawa,Takasago,Iwate,11.01.1936,176 cm 120 kg,8-7
M15w,Udagawa,Miyagino,Tokyo,03.12.1939,179 cm 110 kg,8-7
M16e,Izuminada,Tokitsukaze,Osaka,30.09.1928,176 cm 103 kg,5-10
M16w,Kairyuyama,Araiso,Akita,28.08.1939,179 cm 116 kg,8-7
Y1e,Wakanohana,Hanakago,Aomori,16.03.1928,179 cm 105 kg,3-4-8
Y1w,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,12-3 J
O1e,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 123 kg,13-2 Y
O1w,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,11-4
O2eHD,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,8-7
O2wHD,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,5-10
O3eHD,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,0-5-10
S1e,Iwakaze,Wakamatsu,Tokyo,22.01.1934,174 cm 117 kg,7-8
S1w,Maedagawa,Takasago,Iwate,09.02.1939,170 cm 117 kg,7-8
S2wHD,Haguroyama,Tatsunami,Hokkaido,23.02.1934,181 cm 111 kg,7-8
K1e,Tochinoumi,Kasugano,Aomori,13.03.1938,177 cm 110 kg,11-4 G
K1w,Hagurohana,Tatsunami,Hokkaido,28.03.1936,181 cm 125 kg,9-6
K2eHD,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,10-5 K
M1e,Fujinishiki,Takasago,Yamanashi,18.03.1937,175 cm 136 kg,9-6
M1w,Wakamisugi,Hanakago,Kagawa,24.09.1937,188 cm 133 kg,5-10
M2e,Sadanoyama,Dewanoumi,Nagasaki,18.02.1938,182 cm 129 kg,11-4 S
M2w,Fusanishiki,Wakamatsu,Chiba,03.01.1936,176 cm 118 kg,4-11
M3e,Tsunenishiki,Dewanoumi,Fukushima,31.05.1931,174 cm 108 kg,3-12
M3w,Tsurugamine,Izutsu,Kagoshima,26.04.1929,177 cm 114 kg,8-7
M4e,Kanenohana,Dewanoumi,Kanagawa,11.10.1936,181 cm 119 kg,3-4-8
M4w,Fukudayama,Dewanoumi,Nagasaki,18.07.1931,181 cm 94 kg,3-12
M5e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,1-11-3
M5w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,9-6
M6e,Kairyuyama,Isegahama,Akita,28.08.1939,179 cm 116 kg,9-6
M6w,Aonosato,Tokitsukaze,Aomori,13.11.1935,182 cm 120 kg,9-6
M7e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,9-4-2
M7w,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,7-8
M8e,Udagawa,Miyagino,Tokyo,03.12.1939,179 cm 110 kg,7-8
M8w,Wakanoumi,Hanakago,Akita,02.02.1931,169 cm 114 kg,8-7
M9e,Wakamaeda,Takasago,Aichi,24.11.1930,174 cm 129 kg,10-5
M9w,Wakanokuni,Hanakago,Gifu,04.04.1936,181 cm 125 kg,6-9
M10e,Kiyonomori,Isegahama,Akita,08.04.1935,183 cm 92 kg,6-9
M10w,Myobudani,Miyagino,Hokkaido,29.04.1937,189 cm 113 kg,9-6
M11e,Oginohana,Dewanoumi,Saga,29.11.1935,174 cm 124 kg,9-6
M11w,Kaizan,Nishonoseki,Saga,13.10.1928,181 cm 102 kg,2-13
M12e,Yoshinomine,Takashima,Aomori,07.07.1931,173 cm 96 kg,0-0-15
M12w,Kiminishiki,Tatsunami,Chiba,06.07.1937,177 cm 125 kg,7-8
M13e,Ichinoya,Kasugano,Aomori,30.06.1937,173 cm 86 kg,8-7
M13w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,4-11
M14e,Shinkawa,Nishonoseki,Oita,03.10.1935,178 cm 98 kg,6-9
M14w,Wakasugiyama,Tokitsukaze,Fukuoka,24.01.1933,177 cm 120 kg,6-9
Y1e,Taiho,Nishonoseki,Hokkaido,29.05.1940,187 cm 124 kg,14-1 Y
Y1w,Kashiwado,Isenoumi,Yamagata,29.11.1938,188 cm 139 kg,11-4 J
O1e,Sadanoyama,Dewanoumi,Nagasaki,18.02.1938,182 cm 129 kg,9-6
O1w,Kitabayama,Tokitsukaze,Hokkaido,17.05.1935,173 cm 119 kg,9-6
O2eHD,Tochinoumi,Kasugano,Aomori,13.03.1938,177 cm 110 kg,9-6
O2wHD,Tochihikari,Kasugano,Kumamoto,29.08.1933,176 cm 128 kg,11-4 J
O3eHD,Kotogahama,Sadogatake,Kagawa,10.10.1927,177 cm 117 kg,10-5
S1e,Wakahaguro,Tatsunami,Kanagawa,25.11.1934,176 cm 150 kg,3-6-6
S1w,Maedagawa,Takasago,Iwate,09.02.1939,170 cm 117 kg,6-9
K1e,Kairyuyama,Isegahama,Akita,28.08.1939,179 cm 116 kg,6-9
K1w,Hagurohana,Tatsunami,Hokkaido,28.03.1936,181 cm 125 kg,5-10
M1e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,9-6 S
